PTT,PassDate,PassTime,Latitude,Longitude,Specific_KOR_Name,Specific_EN_Name,Adult,Gender,Weight,Backplate_length,Acquisition_place
220427,2022-07-11,오전 12:15:20,31.3258,129.3551,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 12:15:20,31.3258,129.3551,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 12:33:01,31.332,129.3282,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 12:49:27,31.3277,129.3815,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 12:50:12,31.3389,129.3782,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 12:50:12,31.3389,129.3782,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 12:50:12,31.3389,129.3782,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 1:08:38,31.3019,129.353,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 1:08:38,31.3019,129.353,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 1:08:38,31.3019,129.353,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 1:08:38,31.3019,129.353,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 1:58:09,31.318,129.2928,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 2:26:14,31.268,129.3018,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 2:26:14,31.268,129.3018,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 8:27:28,31.3085,128.9866,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 9:10:37,31.209,129.3902,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 9:10:37,31.209,129.3902,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 9:10:37,31.209,129.3902,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:07:57,31.2014,129.461,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:07:57,31.2014,129.461,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:07:57,31.2014,129.461,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:07:57,31.2014,129.461,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:07:08,31.2249,129.3959,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:07:08,31.2249,129.3959,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:44:59,31.2132,129.4819,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오전 10:44:59,31.2132,129.4819,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오후 1:47:41,31.1975,129.4401,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오후 1:47:41,31.1975,129.4401,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오후 11:00:57,31.1714,129.4546,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오후 11:00:57,31.1714,129.4546,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오후 11:00:57,31.1714,129.4546,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-11,오후 11:53:25,31.1747,129.4433,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:06:07,31.1834,129.4164,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:06:07,31.1834,129.4164,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:36:31,31.1545,129.4298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:36:31,31.1545,129.4298,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:36:31,31.24,129.4099,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:36:31,31.24,129.4099,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:47:47,31.2429,129.4207,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:47:47,31.2429,129.4207,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:47:47,31.2429,129.4207,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 12:47:47,31.2429,129.4207,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 1:38:21,31.2541,129.3868,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 1:38:21,31.2541,129.3868,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 2:12:32,31.3321,129.4056,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 2:12:32,31.3321,129.4056,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 2:12:32,31.3321,129.4056,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 2:24:58,31.3444,129.4067,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 8:40:03,31.2272,129.4422,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 8:40:03,31.2272,129.4422,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 8:40:03,31.2272,129.4422,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:42:20,31.2269,129.485,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:42:20,31.2269,129.485,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:42:20,31.2269,129.485,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:48:32,31.2032,129.4501,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:48:32,31.2032,129.4501,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:48:32,31.2032,129.4501,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:48:32,31.2032,129.4501,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 9:48:32,31.2032,129.4501,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 10:25:26,31.2195,129.4578,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 11:25:54,31.2565,129.4818,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 11:58:35,31.2126,129.4709,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 11:58:35,31.2126,129.4709,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오전 11:58:35,31.2126,129.4709,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오후 12:12:09,31.2203,129.4495,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오후 12:12:09,31.2203,129.4495,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오후 12:12:09,31.2203,129.4495,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오후 11:42:26,31.1668,129.4099,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-12,오후 11:42:26,31.1668,129.4099,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 12:25:53,31.2058,129.3618,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 12:25:53,31.2058,129.3618,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 1:18:32,31.2163,129.3501,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 2:00:02,31.2999,129.4197,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 2:00:02,31.2999,129.4197,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 2:00:02,31.2999,129.4197,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 9:12:32,31.2682,129.6837,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 9:12:32,31.2682,129.6837,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 9:12:32,31.2682,129.6837,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 9:12:32,31.2682,129.6837,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 9:49:57,31.2026,129.549,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오전 9:49:57,31.2026,129.549,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오후 11:15:53,31.2841,128.9362,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-13,오후 11:15:53,31.2841,128.9362,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 12:52:08,31.3076,128.8498,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 12:52:08,31.3076,128.8498,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 12:52:08,31.3022,129.2099,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 12:52:08,31.3022,129.2099,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 1:49:05,31.2214,129.3634,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 1:49:05,31.2214,129.3634,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 1:49:05,31.2214,129.3634,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 1:49:11,31.2296,129.3424,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 1:49:11,31.2296,129.3424,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 1:49:11,31.2296,129.3424,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 3:27:34,31.2983,129.3859,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 3:27:34,31.2983,129.3859,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 9:54:38,31.2138,129.4566,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 9:54:38,31.2138,129.4566,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 9:54:38,31.2138,129.4566,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 9:54:38,31.2138,129.4566,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 10:31:21,31.202,129.4521,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 10:31:21,31.202,129.4521,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 10:31:21,31.202,129.4521,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 11:39:52,31.216,129.4488,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 11:39:52,31.216,129.4488,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 11:39:52,31.216,129.4488,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 11:39:52,31.216,129.4488,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 11:39:52,31.216,129.4488,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 11:39:52,31.216,129.4488,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-14,오전 11:39:52,31.216,129.4488,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:05:02,31.1963,129.5057,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:05:02,31.1963,129.5057,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:05:02,31.1963,129.5057,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:24:57,31.1994,129.5152,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:24:57,31.1994,129.5152,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:24:57,31.1994,129.5152,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:35:25,31.1969,129.4486,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 12:35:25,31.1969,129.4486,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 1:34:57,31.2589,129.3917,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 1:34:57,31.2589,129.3917,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 1:34:57,31.2589,129.3917,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 2:14:15,31.2728,129.3696,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 3:16:40,31.3016,129.3381,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 3:16:40,31.3016,129.3381,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 3:16:40,31.3016,129.3381,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 9:00:19,31.202,129.4006,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 9:00:19,31.202,129.4006,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 9:42:05,31.2054,129.4444,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 9:42:05,31.2054,129.4444,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 9:42:05,31.2054,129.4444,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 9:42:05,31.2054,129.4444,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:03:04,31.1969,129.4426,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:03:04,31.1969,129.4426,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:03:04,31.1969,129.4426,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:29:31,31.191,129.4404,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:29:31,31.191,129.4404,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:29:31,31.191,129.4404,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:29:31,31.191,129.4404,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:32:53,31.1919,129.4396,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 10:32:53,31.1919,129.4396,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 11:01:53,31.1911,129.4416,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 11:01:53,31.1911,129.4416,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-15,오전 11:50:26,31.1999,129.4415,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 12:10:57,31.2613,129.4556,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 12:10:57,31.2613,129.4556,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 12:10:57,31.2613,129.4556,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 1:29:25,31.1689,129.4322,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 1:29:25,31.1689,129.4322,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 1:29:25,31.1689,129.4322,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 1:29:18,31.3039,129.4254,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 1:29:18,31.3039,129.4254,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 8:16:43,31.2568,129.4637,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 8:16:43,31.2568,129.4637,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 8:16:43,31.2568,129.4637,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 8:16:43,31.2568,129.4637,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 8:43:16,31.2259,129.4728,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 8:43:16,31.2259,129.4728,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 8:43:16,31.2259,129.4728,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:30:17,31.2188,129.5101,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:30:17,31.2188,129.5101,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:30:17,31.2188,129.5101,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:30:17,31.2188,129.5101,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:30:17,31.2188,129.5101,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:30:17,31.2188,129.5101,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:40:43,31.2225,129.5092,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:40:43,31.2225,129.5092,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:40:43,31.2225,129.5092,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 9:56:46,31.2143,129.5061,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 11:12:11,31.1801,129.4346,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 11:12:11,31.1801,129.4346,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 11:12:11,31.1801,129.4346,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 11:12:11,31.1801,129.4346,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오전 11:12:11,31.1801,129.4346,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오후 11:40:42,31.1864,129.433,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오후 11:40:42,31.1864,129.433,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오후 11:40:42,31.2061,129.3608,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-16,오후 11:40:42,31.2061,129.3608,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 12:45:22,31.2031,129.4412,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 12:45:22,31.2031,129.4412,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 12:45:22,31.2031,129.4412,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 12:45:22,31.2031,129.4412,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 12:45:22,31.2031,129.4412,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 12:45:22,31.2031,129.4412,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 1:14:50,31.1966,129.4383,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 1:14:50,31.1966,129.4383,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 1:14:50,31.1966,129.4383,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 2:30:09,31.2009,129.4353,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 2:57:38,31.2024,129.4339,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 2:57:38,31.2024,129.4339,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 7:45:10,31.1647,129.4559,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 7:45:10,31.1647,129.4559,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 8:29:00,31.2011,129.4732,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 8:29:00,31.2011,129.4732,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 8:29:00,31.2011,129.4732,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 9:11:47,31.2063,129.4935,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 9:11:47,31.2063,129.4935,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 9:11:47,31.2063,129.4935,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 9:26:38,31.2009,129.4906,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 9:26:38,31.2009,129.4906,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 10:55:26,31.2208,129.4929,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 10:55:26,31.2208,129.4929,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 11:11:08,31.2148,129.4549,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오전 11:11:08,31.2148,129.4549,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오후 12:03:41,31.2016,129.4594,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오후 12:03:41,31.2016,129.4594,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
220427,2022-07-17,오후 12:03:41,31.2016,129.4594,푸른바다거북, Chelonia mydas ,성체,암,51kg,79.2cm,경북 울진
