PTT,PassDatetime,Latitude,Longitude,Temperature,kst_day,kst_month,c_dist,diff_mm,speed,sum_dist,speed_km_h,Specific_EN_Name
220428,2020-09-11T15:18:22Z,33.4496,124.8175,,2020-09-12,9,0,15,0,1277469.871,0,Caretta?
220428,2020-09-11T15:18:38Z,33.4496,124.8175,27.45,2020-09-12,9,0,16,0,1277469.871,0,Caretta?
220428,2020-09-11T15:18:53Z,33.4496,124.8175,,2020-09-12,9,0,15,0,1277469.871,0,Caretta?
220428,2020-09-11T15:19:08Z,33.4496,124.8175,,2020-09-12,9,0,15,0,1277469.871,0,Caretta?
220428,2020-09-11T15:19:23Z,33.4496,124.8175,28.15,2020-09-12,9,0,15,0,1277469.871,0,Caretta?
220428,2020-09-12T02:11:43Z,33.581,124.8556,,2020-09-12,9,15048.73256,39140,0.384484736,1292518.604,1.384145049,Caretta?
220428,2020-09-12T02:11:58Z,33.581,124.8556,,2020-09-12,9,0,15,0,1292518.604,0,Caretta?
220428,2020-09-12T02:12:13Z,33.581,124.8556,,2020-09-12,9,0,15,0,1292518.604,0,Caretta?
220428,2020-09-12T02:12:28Z,33.581,124.8556,,2020-09-12,9,0,15,0,1292518.604,0,Caretta?
220428,2020-09-12T02:12:58Z,33.581,124.8556,,2020-09-12,9,0,30,0,1292518.604,0,Caretta?
220428,2020-09-12T02:13:13Z,33.581,124.8556,26.3,2020-09-12,9,0,15,0,1292518.604,0,Caretta?
220428,2020-09-12T02:24:26Z,33.4867,124.6341,,2020-09-12,9,0,16,0,1315597.464,0,Caretta?
220428,2020-09-12T02:25:11Z,33.4867,124.6341,,2020-09-12,9,0,15,0,1332107.424,0,Caretta?
220428,2020-09-12T02:40:47Z,33.5094,124.7104,19,2020-09-12,9,7520.185567,936,8.034386289,1339627.61,28.92379064,Caretta?
220428,2020-09-12T02:41:02Z,33.5094,124.7104,,2020-09-12,9,0,15,0,1339627.61,0,Caretta?
220428,2020-09-12T02:42:32Z,33.5094,124.7104,,2020-09-12,9,0,90,0,1339627.61,0,Caretta?
220428,2020-09-12T02:42:47Z,33.5094,124.7104,,2020-09-12,9,0,15,0,1339627.61,0,Caretta?
220428,2020-09-12T14:23:54Z,33.5896,124.7811,,2020-09-12,9,11078.29728,42067,0.263348879,1350705.907,0.948055963,Caretta?
220428,2020-09-12T14:57:14Z,33.4879,124.6494,,2020-09-12,9,0,15,0,1367364.124,0,Caretta?
220428,2020-09-12T14:57:29Z,33.4879,124.6494,,2020-09-12,9,0,15,0,1367364.124,0,Caretta?
220428,2020-09-12T14:57:44Z,33.4879,124.6494,,2020-09-12,9,0,15,0,1367364.124,0,Caretta?
220428,2020-09-12T14:57:59Z,33.4879,124.6494,26.5,2020-09-12,9,0,15,0,1367364.124,0,Caretta?
220428,2020-09-12T14:58:14Z,33.4879,124.6494,,2020-09-12,9,0,15,0,1367364.124,0,Caretta?
220428,2020-09-12T15:37:51Z,33.4869,124.6498,,2020-09-13,9,117.3505381,2377,0.049369179,1367481.475,0.177729044,Caretta?
220428,2020-09-12T15:38:36Z,33.4869,124.6498,26.65,2020-09-13,9,0,45,0,1367481.475,0,Caretta?
220428,2020-09-12T15:38:51Z,33.4869,124.6498,,2020-09-13,9,0,15,0,1367481.475,0,Caretta?
220428,2020-09-12T15:39:06Z,33.4869,124.6498,,2020-09-13,9,0,15,0,1367481.475,0,Caretta?
220428,2020-09-12T15:39:22Z,33.4869,124.6498,,2020-09-13,9,0,16,0,1367481.475,0,Caretta?
220428,2020-09-12T15:39:37Z,33.4869,124.6498,,2020-09-13,9,0,15,0,1367481.475,0,Caretta?
220428,2020-09-12T17:04:16Z,33.4559,124.6013,,2020-09-13,9,5673.750472,5079,1.117099916,1373155.225,4.021559697,Caretta?
220428,2020-09-12T18:20:06Z,33.4625,124.6191,,2020-09-13,9,1809.026483,4550,0.397588238,1374964.251,1.431317657,Caretta?
220428,2020-09-12T18:20:21Z,33.4625,124.6191,,2020-09-13,9,0,15,0,1374964.251,0,Caretta?
220428,2020-09-12T18:20:36Z,33.4625,124.6191,26.55,2020-09-13,9,0,15,0,1374964.251,0,Caretta?
220428,2020-09-12T18:20:51Z,33.4625,124.6191,,2020-09-13,9,0,15,0,1374964.251,0,Caretta?
220428,2020-09-13T00:30:53Z,33.5019,124.5937,,2020-09-13,9,4979.810547,22202,0.224295584,1379944.062,0.807464101,Caretta?
220428,2020-09-13T00:31:08Z,33.5019,124.5937,25.85,2020-09-13,9,0,15,0,1379944.062,0,Caretta?
220428,2020-09-13T00:31:23Z,33.5019,124.5937,,2020-09-13,9,0,15,0,1379944.062,0,Caretta?
220428,2020-09-13T00:31:38Z,33.5019,124.5937,,2020-09-13,9,0,15,0,1379944.062,0,Caretta?
220428,2020-09-13T00:31:54Z,33.5019,124.5937,,2020-09-13,9,0,16,0,1379944.062,0,Caretta?
220428,2020-09-13T01:15:07Z,33.5154,124.6038,,2020-09-13,9,1771.239897,2593,0.68308519,1381715.302,2.459106683,Caretta?
220428,2020-09-13T01:15:52Z,33.5154,124.6038,,2020-09-13,9,0,45,0,1381715.302,0,Caretta?
220428,2020-09-13T01:16:07Z,33.5154,124.6038,25.8,2020-09-13,9,0,15,0,1381715.302,0,Caretta?
220428,2020-09-13T01:16:22Z,33.5154,124.6038,,2020-09-13,9,0,15,0,1381715.302,0,Caretta?
220428,2020-09-13T02:04:41Z,33.5307,124.5835,,2020-09-13,9,2539.672052,2899,0.87605107,1384254.974,3.153783852,Caretta?
220428,2020-09-13T02:05:27Z,33.5307,124.5835,25.7,2020-09-13,9,0,46,0,1384254.974,0,Caretta?
220428,2020-09-13T02:05:57Z,33.5307,124.5835,,2020-09-13,9,0,30,0,1384254.974,0,Caretta?
220428,2020-09-13T02:06:27Z,33.5307,124.5835,,2020-09-13,9,0,30,0,1384254.974,0,Caretta?
220428,2020-09-13T02:06:42Z,33.5307,124.5835,25.75,2020-09-13,9,0,15,0,1384254.974,0,Caretta?
220428,2020-09-13T02:57:57Z,33.546,124.5875,,2020-09-13,9,1743.157974,3075,0.566880642,1385998.132,2.040770311,Caretta?
220428,2020-09-13T02:58:57Z,33.546,124.5875,,2020-09-13,9,0,60,0,1385998.132,0,Caretta?
220428,2020-09-13T02:59:13Z,33.546,124.5875,,2020-09-13,9,0,16,0,1385998.132,0,Caretta?
220428,2020-09-13T02:59:58Z,33.546,124.5875,25.7,2020-09-13,9,0,15,0,1393492.684,0,Caretta?
220428,2020-09-13T04:40:38Z,33.5386,124.517,25.6,2020-09-13,9,6592.822749,6040,1.091526945,1400085.506,3.929497003,Caretta?
220428,2020-09-13T04:40:54Z,33.5386,124.517,,2020-09-13,9,0,16,0,1400085.506,0,Caretta?
220428,2020-09-13T04:41:09Z,33.5386,124.517,,2020-09-13,9,0,15,0,1400085.506,0,Caretta?
220428,2020-09-13T04:41:24Z,33.5386,124.517,,2020-09-13,9,0,15,0,1400085.506,0,Caretta?
220428,2020-09-13T04:41:39Z,33.5386,124.517,,2020-09-13,9,0,15,0,1400085.506,0,Caretta?
220428,2020-09-13T04:41:54Z,33.5386,124.517,25.5,2020-09-13,9,0,15,0,1400085.506,0,Caretta?
220428,2020-09-13T04:42:09Z,33.5386,124.517,,2020-09-13,9,0,15,0,1400085.506,0,Caretta?
220428,2020-09-13T05:33:54Z,33.5469,124.5079,,2020-09-13,9,1251.620877,3105,0.403098511,1401337.127,1.45115464,Caretta?
220428,2020-09-13T05:34:54Z,33.5469,124.5079,,2020-09-13,9,0,60,0,1401337.127,0,Caretta?
220428,2020-09-13T15:15:32Z,33.6078,124.4827,,2020-09-14,9,7170.915463,34838,0.205836026,1408508.043,0.741009693,Caretta?
220428,2020-09-13T15:15:47Z,33.6078,124.4827,,2020-09-14,9,0,15,0,1408508.043,0,Caretta?
220428,2020-09-13T15:16:17Z,33.6462,124.545,23.05,2020-09-14,9,0,15,0,1415692.721,0,Caretta?
220428,2020-09-13T15:16:32Z,33.6462,124.545,,2020-09-14,9,0,15,0,1415692.721,0,Caretta?
220428,2020-09-13T15:16:47Z,33.6462,124.545,,2020-09-14,9,0,15,0,1415692.721,0,Caretta?
220428,2020-09-13T16:13:27Z,33.5864,124.5232,24.65,2020-09-14,9,6956.904191,3400,2.046148291,1422649.625,7.366133849,Caretta?
220428,2020-09-13T16:18:02Z,33.5864,124.5232,,2020-09-14,9,0,275,0,1422649.625,0,Caretta?
220428,2020-09-13T16:18:17Z,33.5864,124.5232,,2020-09-14,9,0,15,0,1422649.625,0,Caretta?
220428,2020-09-13T16:18:48Z,33.5864,124.5232,,2020-09-14,9,0,31,0,1422649.625,0,Caretta?
220428,2020-09-13T16:19:03Z,33.5864,124.5232,24.8,2020-09-14,9,0,15,0,1422649.625,0,Caretta?
220428,2020-09-13T16:19:18Z,33.5864,124.5232,,2020-09-14,9,0,15,0,1422649.625,0,Caretta?
220428,2020-09-13T16:19:33Z,33.5864,124.5232,,2020-09-14,9,0,15,0,1422649.625,0,Caretta?
220428,2020-09-13T16:19:50Z,33.5864,124.5232,,2020-09-14,9,0,17,0,1422649.625,0,Caretta?
220428,2020-09-13T18:38:15Z,33.534,124.5062,,2020-09-14,9,6042.547655,8305,0.727579489,1428692.172,2.61928616,Caretta?
220428,2020-09-13T18:38:30Z,33.534,124.5062,,2020-09-14,9,0,15,0,1428692.172,0,Caretta?
220428,2020-09-13T18:38:45Z,33.534,124.5062,,2020-09-14,9,0,15,0,1428692.172,0,Caretta?
220428,2020-09-14T15:52:34Z,33.4108,124.0887,25.15,2020-09-15,9,41122.24065,76429,0.538044991,1469814.413,1.936961969,Caretta?
220428,2020-09-14T15:53:04Z,33.4108,124.0887,,2020-09-15,9,0,30,0,1469814.413,0,Caretta?
220428,2020-09-14T15:53:19Z,33.4108,124.0887,,2020-09-15,9,0,15,0,1469814.413,0,Caretta?
220428,2020-09-14T15:53:34Z,33.4108,124.0887,,2020-09-15,9,0,15,0,1469814.413,0,Caretta?
220428,2020-09-15T14:22:14Z,33.4215,124.1315,,2020-09-15,9,4151.417999,80920,0.051302743,1473965.831,0.184689876,Caretta?
220428,2020-09-15T14:22:44Z,33.4215,124.1315,,2020-09-15,9,0,30,0,1473965.831,0,Caretta?
220428,2020-09-15T14:23:14Z,33.4215,124.1315,22.95,2020-09-15,9,0,30,0,1473965.831,0,Caretta?
220428,2020-09-15T14:23:29Z,33.4215,124.1315,,2020-09-15,9,0,15,0,1473965.831,0,Caretta?
220428,2020-09-15T14:23:44Z,33.4215,124.1315,,2020-09-15,9,0,15,0,1473965.831,0,Caretta?
220428,2020-09-15T14:24:15Z,33.4215,124.1315,,2020-09-15,9,0,31,0,1473965.831,0,Caretta?
220428,2020-09-15T16:23:38Z,33.4115,124.0576,,2020-09-16,9,6956.229166,7163,0.971133487,1480922.06,3.496080553,Caretta?
220428,2020-09-15T16:25:08Z,33.4115,124.0576,,2020-09-16,9,0,90,0,1480922.06,0,Caretta?
220428,2020-09-15T16:26:08Z,33.4115,124.0576,,2020-09-16,9,0,60,0,1480922.06,0,Caretta?
220428,2020-09-15T18:01:13Z,33.3823,124.0055,,2020-09-16,9,5831.951289,5705,1.022252636,1486754.012,3.68010949,Caretta?
220428,2020-09-15T18:01:58Z,33.3823,124.0055,,2020-09-16,9,0,45,0,1486754.012,0,Caretta?
220428,2020-09-16T00:34:13Z,33.3966,124.018,,2020-09-16,9,1970.757936,23535,0.083737325,1488724.77,0.301454369,Caretta?
220428,2020-09-16T00:35:00Z,33.3966,124.018,,2020-09-16,9,0,47,0,1488724.77,0,Caretta?
220428,2020-09-16T00:35:16Z,33.3966,124.018,23.1,2020-09-16,9,0,16,0,1488724.77,0,Caretta?
220428,2020-09-16T02:29:00Z,33.4048,123.9144,,2020-09-16,9,9671.146377,6824,1.417225436,1498395.916,5.10201157,Caretta?
220428,2020-09-16T02:29:30Z,33.4048,123.9144,,2020-09-16,9,0,30,0,1498395.916,0,Caretta?
220428,2020-09-16T02:30:00Z,33.4048,123.9144,22.5,2020-09-16,9,0,30,0,1498395.916,0,Caretta?
220428,2020-09-16T02:30:15Z,33.4048,123.9144,,2020-09-16,9,0,15,0,1498395.916,0,Caretta?
220428,2020-09-16T02:30:30Z,33.4048,123.9144,,2020-09-16,9,0,15,0,1498395.916,0,Caretta?
220428,2020-09-16T02:31:00Z,33.4048,123.9144,22.5,2020-09-16,9,0,30,0,1498395.916,0,Caretta?
220428,2020-09-16T02:51:39Z,33.4095,123.9356,22.4,2020-09-16,9,2038.347942,1239,1.645155724,1500434.264,5.922560607,Caretta?
220428,2020-09-16T02:57:34Z,33.4095,123.9356,,2020-09-16,9,0,355,0,1500434.264,0,Caretta?
220428,2020-09-16T02:59:02Z,33.4095,123.9356,,2020-09-16,9,0,88,0,1500434.264,0,Caretta?
220428,2020-09-16T03:21:53Z,33.3932,123.9332,22.5,2020-09-16,9,1828.164407,1371,1.333453251,1502262.428,4.800431704,Caretta?
220428,2020-09-16T03:22:08Z,33.3932,123.9332,,2020-09-16,9,0,15,0,1502262.428,0,Caretta?
220428,2020-09-16T03:23:08Z,33.3932,123.9332,,2020-09-16,9,0,60,0,1502262.428,0,Caretta?
220428,2020-09-16T03:23:53Z,33.3932,123.9332,,2020-09-16,9,0,45,0,1502262.428,0,Caretta?
220428,2020-09-16T04:32:33Z,33.432,123.9131,,2020-09-16,9,4705.723264,4120,1.142165841,1506968.152,4.111797027,Caretta?
220428,2020-09-16T04:33:03Z,33.432,123.9131,,2020-09-16,9,0,30,0,1506968.152,0,Caretta?
220428,2020-09-16T04:33:18Z,33.432,123.9131,22.45,2020-09-16,9,0,15,0,1506968.152,0,Caretta?
220428,2020-09-16T04:33:48Z,33.432,123.9131,,2020-09-16,9,0,30,0,1506968.152,0,Caretta?
220428,2020-09-16T04:34:03Z,33.432,123.9131,,2020-09-16,9,0,15,0,1506968.152,0,Caretta?
220428,2020-09-16T15:36:29Z,33.3703,123.8539,,2020-09-17,9,8800.196182,39746,0.221410864,1515768.348,0.797079109,Caretta?
220428,2020-09-16T15:43:58Z,33.3703,123.8539,23.4,2020-09-17,9,0,449,0,1515768.348,0,Caretta?
220428,2020-09-16T16:01:47Z,33.3784,123.775,,2020-09-17,9,7389.938644,1069,6.912945411,1523158.286,24.88660348,Caretta?
220428,2020-09-16T16:02:02Z,33.3784,123.775,,2020-09-17,9,0,15,0,1523158.286,0,Caretta?
220428,2020-09-16T23:42:50Z,33.3586,123.9715,,2020-09-17,9,18400.79704,27648,0.665538087,1541559.083,2.395937114,Caretta?
220428,2020-09-16T23:48:44Z,33.2567,123.9574,,2020-09-17,9,0,161,0,1552978.135,0,Caretta?
220428,2020-09-16T23:49:46Z,33.2567,123.9574,,2020-09-17,9,0,62,0,1552978.135,0,Caretta?
220428,2020-09-16T23:50:02Z,33.2567,123.9574,,2020-09-17,9,0,16,0,1552978.135,0,Caretta?
220428,2020-09-16T23:50:25Z,33.2567,123.9574,24.25,2020-09-17,9,0,23,0,1552978.135,0,Caretta?
220428,2020-09-17T16:02:38Z,33.2148,124.0646,,2020-09-18,9,11017.44107,58333,0.188871498,1563995.576,0.679937391,Caretta?
220428,2020-09-17T16:03:29Z,33.2148,124.0646,,2020-09-18,9,0,51,0,1563995.576,0,Caretta?
220428,2020-09-17T16:09:36Z,33.2148,124.0646,24.7,2020-09-18,9,0,367,0,1563995.576,0,Caretta?
220428,2020-09-17T16:09:51Z,33.2148,124.0646,,2020-09-18,9,0,15,0,1563995.576,0,Caretta?
220428,2020-09-17T16:10:06Z,33.2148,124.0646,,2020-09-18,9,0,15,0,1563995.576,0,Caretta?
220428,2020-09-17T16:10:21Z,33.2148,124.0646,,2020-09-18,9,0,15,0,1563995.576,0,Caretta?
220428,2020-09-17T16:10:51Z,33.2186,124.0713,25.55,2020-09-18,9,0,15,0,1564749.422,0,Caretta?
220428,2020-09-17T17:22:38Z,33.1822,124.0869,,2020-09-18,9,4304.701679,4307,0.999466375,1569054.124,3.598078952,Caretta?
220428,2020-09-17T23:17:06Z,33.1227,124.0894,,2020-09-18,9,6627.606528,21268,0.311623403,1575681.731,1.12184425,Caretta?
220428,2020-09-18T01:15:41Z,33.0503,124.216,23.85,2020-09-18,9,14296.17645,7115,2.009300977,1589977.907,7.233483517,Caretta?
220428,2020-09-18T01:15:56Z,33.0503,124.216,,2020-09-18,9,0,15,0,1589977.907,0,Caretta?
220428,2020-09-18T01:16:26Z,33.0503,124.216,,2020-09-18,9,0,30,0,1589977.907,0,Caretta?
220428,2020-09-18T01:16:41Z,33.0503,124.216,,2020-09-18,9,0,15,0,1589977.907,0,Caretta?
220428,2020-09-18T01:49:36Z,33.0405,124.2261,24.1,2020-09-18,9,1441.648581,1975,0.729948649,1591419.556,2.627815135,Caretta?
220428,2020-09-18T14:32:33Z,32.885,124.3836,,2020-09-18,9,22716.50942,45777,0.49624286,1614136.065,1.786474297,Caretta?
220428,2020-09-18T14:33:03Z,32.885,124.3836,,2020-09-18,9,0,30,0,1614136.065,0,Caretta?
220428,2020-09-18T14:33:18Z,32.885,124.3836,,2020-09-18,9,0,15,0,1614136.065,0,Caretta?
220428,2020-09-18T14:33:33Z,32.885,124.3836,,2020-09-18,9,0,15,0,1614136.065,0,Caretta?
220428,2020-09-18T15:11:45Z,32.8955,124.3661,,2020-09-19,9,2010.517509,2292,0.87718914,1616146.583,3.157880905,Caretta?
220428,2020-09-18T15:12:30Z,32.8955,124.3661,24.85,2020-09-19,9,0,45,0,1616146.583,0,Caretta?
220428,2020-09-18T15:12:45Z,32.8955,124.3661,,2020-09-19,9,0,15,0,1616146.583,0,Caretta?
220428,2020-09-18T15:43:47Z,32.9595,124.3652,,2020-09-19,9,7124.943691,1862,3.826500371,1623271.526,13.77540134,Caretta?
220428,2020-09-18T15:44:02Z,32.9595,124.3652,24.8,2020-09-19,9,0,15,0,1623271.526,0,Caretta?
220428,2020-09-18T15:44:18Z,32.9595,124.3652,,2020-09-19,9,0,16,0,1623271.526,0,Caretta?
220428,2020-09-18T15:44:33Z,32.9595,124.3652,,2020-09-19,9,0,15,0,1623271.526,0,Caretta?
220428,2020-09-18T15:44:48Z,32.9595,124.3652,,2020-09-19,9,0,15,0,1623271.526,0,Caretta?
220428,2020-09-18T15:45:03Z,32.9595,124.3652,25.35,2020-09-19,9,0,15,0,1623271.526,0,Caretta?
220428,2020-09-18T16:12:46Z,32.9667,124.2735,23.85,2020-09-19,9,8602.14649,1663,5.172667763,1631873.673,18.62160395,Caretta?
220428,2020-09-18T16:13:01Z,32.9667,124.2735,,2020-09-19,9,0,15,0,1631873.673,0,Caretta?
220428,2020-09-18T16:13:47Z,32.9667,124.2735,,2020-09-19,9,0,46,0,1631873.673,0,Caretta?
220428,2020-09-18T16:14:02Z,32.9667,124.2735,24.9,2020-09-19,9,0,15,0,1631873.673,0,Caretta?
220428,2020-09-18T16:14:17Z,32.9667,124.2735,,2020-09-19,9,0,15,0,1631873.673,0,Caretta?
220428,2020-09-18T16:14:32Z,32.9667,124.2735,,2020-09-19,9,0,15,0,1631873.673,0,Caretta?
220428,2020-09-18T23:52:49Z,32.9949,124.2335,,2020-09-19,9,4879.196887,27497,0.177444699,1636752.87,0.638800916,Caretta?
220428,2020-09-19T00:29:31Z,32.8779,124.3701,23.95,2020-09-19,9,0,15,0,1686027.479,0,Caretta?
220428,2020-09-19T00:29:46Z,32.8779,124.3701,,2020-09-19,9,0,15,0,1686027.479,0,Caretta?
220428,2020-09-19T00:30:16Z,32.8779,124.3701,,2020-09-19,9,0,30,0,1686027.479,0,Caretta?
220428,2020-09-19T00:51:50Z,32.8791,124.3727,23.9,2020-09-19,9,0,15,0,1717516.9,0,Caretta?
220428,2020-09-19T00:52:05Z,32.8791,124.3727,,2020-09-19,9,0,15,0,1717516.9,0,Caretta?
220428,2020-09-19T00:52:20Z,32.8791,124.3727,,2020-09-19,9,0,15,0,1717516.9,0,Caretta?
220428,2020-09-19T00:52:35Z,32.8791,124.3727,,2020-09-19,9,0,15,0,1717516.9,0,Caretta?
220428,2020-09-19T01:21:01Z,32.8138,124.4769,,2020-09-19,9,12157.57562,1706,7.126363203,1729674.475,25.65490753,Caretta?
220428,2020-09-19T01:21:46Z,32.8138,124.4769,,2020-09-19,9,0,45,0,1729674.475,0,Caretta?
220428,2020-09-19T01:22:01Z,32.8138,124.4769,23.9,2020-09-19,9,0,15,0,1729674.475,0,Caretta?
220428,2020-09-19T01:22:16Z,32.8138,124.4769,,2020-09-19,9,0,15,0,1729674.475,0,Caretta?
220428,2020-09-19T01:23:02Z,32.8138,124.4769,,2020-09-19,9,0,15,0,1732162.005,0,Caretta?
220428,2020-09-19T01:50:23Z,32.8141,124.4719,,2020-09-19,9,468.9743838,1641,0.285785731,1732630.98,1.02882863,Caretta?
220428,2020-09-19T01:50:53Z,32.8141,124.4719,,2020-09-19,9,0,30,0,1732630.98,0,Caretta?
220428,2020-09-19T01:51:08Z,32.8141,124.4719,,2020-09-19,9,0,15,0,1732630.98,0,Caretta?
220428,2020-09-19T01:51:23Z,32.8141,124.4719,23.9,2020-09-19,9,0,15,0,1732630.98,0,Caretta?
220428,2020-09-19T01:51:38Z,32.8141,124.4719,,2020-09-19,9,0,15,0,1732630.98,0,Caretta?
220428,2020-09-19T02:44:05Z,32.7872,124.5355,,2020-09-19,9,6662.026001,3147,2.116945027,1739293.006,7.621002099,Caretta?
220428,2020-09-19T02:44:21Z,32.7872,124.5355,,2020-09-19,9,0,16,0,1739293.006,0,Caretta?
220428,2020-09-19T02:45:06Z,32.8064,124.5051,23.9,2020-09-19,9,0,15,0,1742851.147,0,Caretta?
220428,2020-09-19T15:06:06Z,32.7494,124.5047,,2020-09-20,9,6345.321419,44460,0.14271978,1749196.469,0.513791208,Caretta?
220428,2020-09-19T15:06:51Z,32.7494,124.5047,22.7,2020-09-20,9,0,45,0,1749196.469,0,Caretta?
220428,2020-09-19T15:07:06Z,32.7494,124.5047,,2020-09-20,9,0,15,0,1749196.469,0,Caretta?
220428,2020-09-19T15:07:21Z,32.7494,124.5047,23,2020-09-20,9,0,15,0,1749196.469,0,Caretta?
220428,2020-09-19T15:07:36Z,32.7494,124.5047,,2020-09-20,9,0,15,0,1749196.469,0,Caretta?
220428,2020-09-19T15:07:51Z,32.7494,124.5047,,2020-09-20,9,0,15,0,1749196.469,0,Caretta?
220428,2020-09-19T15:28:03Z,32.7161,124.5342,,2020-09-20,9,4623.039263,1212,3.814388831,1753819.508,13.73179979,Caretta?
220428,2020-09-19T15:28:33Z,32.7161,124.5342,,2020-09-20,9,0,30,0,1753819.508,0,Caretta?
220428,2020-09-19T15:28:48Z,32.7161,124.5342,,2020-09-20,9,0,15,0,1753819.508,0,Caretta?
220428,2020-09-19T15:29:03Z,32.7161,124.5342,,2020-09-20,9,0,15,0,1753819.508,0,Caretta?
220428,2020-09-19T15:29:33Z,32.7161,124.5342,23.65,2020-09-20,9,0,30,0,1753819.508,0,Caretta?
220428,2020-09-19T15:29:48Z,32.7161,124.5342,,2020-09-20,9,0,15,0,1753819.508,0,Caretta?
220428,2020-09-19T15:59:12Z,32.7244,124.5478,22.8,2020-09-20,9,1573.540282,1764,0.892029638,1755393.048,3.211306698,Caretta?
220428,2020-09-19T15:59:42Z,32.7244,124.5478,,2020-09-20,9,0,30,0,1755393.048,0,Caretta?
220428,2020-09-19T16:00:42Z,32.7443,124.5074,,2020-09-20,9,0,15,0,1759776.999,0,Caretta?
220428,2020-09-19T16:01:13Z,32.7443,124.5074,,2020-09-20,9,0,31,0,1759776.999,0,Caretta?
220428,2020-09-19T16:01:28Z,32.7443,124.5074,,2020-09-20,9,0,15,0,1759776.999,0,Caretta?
220428,2020-09-19T16:46:38Z,32.6528,124.6948,,2020-09-20,9,0,361,0,1780073.217,0,Caretta?
220428,2020-09-19T16:47:08Z,32.6528,124.6948,,2020-09-20,9,0,30,0,1780073.217,0,Caretta?
220428,2020-09-19T16:47:38Z,32.6528,124.6948,25.15,2020-09-20,9,0,30,0,1780073.217,0,Caretta?
220428,2020-09-19T17:26:45Z,32.7384,124.5286,24.6,2020-09-20,9,18254.30645,2347,7.777718983,1798327.524,27.99978834,Caretta?
220428,2020-09-19T17:31:41Z,32.7384,124.5286,,2020-09-20,9,0,296,0,1798327.524,0,Caretta?
220428,2020-09-19T17:32:28Z,32.7384,124.5286,,2020-09-20,9,0,47,0,1798327.524,0,Caretta?
220428,2020-09-19T17:33:17Z,32.7384,124.5286,,2020-09-20,9,0,49,0,1798327.524,0,Caretta?
220428,2020-09-19T17:33:32Z,32.7384,124.5286,231.4,2020-09-20,9,0,15,0,1798327.524,0,Caretta?
220428,2020-09-19T17:34:02Z,32.7456,124.5338,,2020-09-20,9,0,15,0,1799265.321,0,Caretta?
220428,2020-09-19T17:34:17Z,32.7456,124.5338,,2020-09-20,9,0,15,0,1799265.321,0,Caretta?
220428,2020-09-19T17:34:32Z,32.7456,124.5338,,2020-09-20,9,0,15,0,1799265.321,0,Caretta?
220428,2020-09-19T17:34:47Z,32.7456,124.5338,27.05,2020-09-20,9,0,15,0,1799265.321,0,Caretta?
220428,2020-09-19T17:35:02Z,32.7456,124.5338,,2020-09-20,9,0,15,0,1799265.321,0,Caretta?
220428,2020-09-19T23:52:22Z,32.6951,124.7282,23.1,2020-09-20,9,19054.70426,22640,0.841638881,1818320.025,3.029899971,Caretta?
220428,2020-09-19T23:52:37Z,32.6951,124.7282,,2020-09-20,9,0,15,0,1818320.025,0,Caretta?
220428,2020-09-19T23:53:38Z,32.6951,124.7282,23.3,2020-09-20,9,0,61,0,1818320.025,0,Caretta?
220428,2020-09-19T23:53:53Z,32.6951,124.7282,,2020-09-20,9,0,15,0,1818320.025,0,Caretta?
220428,2020-09-19T23:54:09Z,32.6951,124.7282,,2020-09-20,9,0,16,0,1818320.025,0,Caretta?
220428,2020-09-19T23:56:44Z,32.6951,124.7282,,2020-09-20,9,0,155,0,1818320.025,0,Caretta?
220428,2020-09-19T23:56:59Z,32.6951,124.7282,23.45,2020-09-20,9,0,15,0,1818320.025,0,Caretta?
220428,2020-09-19T23:57:29Z,32.6951,124.7282,,2020-09-20,9,0,30,0,1818320.025,0,Caretta?
220428,2020-09-19T23:58:11Z,32.6951,124.7282,,2020-09-20,9,0,42,0,1818320.025,0,Caretta?
220428,2020-09-20T14:47:15Z,32.6017,124.9595,,2020-09-20,9,24044.13593,53344,0.450737401,1842364.161,1.622654645,Caretta?
220428,2020-09-20T15:05:48Z,32.7088,124.8975,,2020-09-21,9,0,45,0,1855627.181,0,Caretta?
220428,2020-09-20T15:06:03Z,32.7088,124.8975,,2020-09-21,9,0,15,0,1855627.181,0,Caretta?
220428,2020-09-20T15:42:24Z,32.7051,124.9071,,2020-09-21,9,989.0663391,2181,0.453492132,1856616.247,1.632571674,Caretta?
220428,2020-09-20T16:25:53Z,32.7011,124.9187,,2020-09-21,9,1174.305883,2609,0.450098077,1857790.553,1.620353077,Caretta?
220428,2020-09-20T23:21:25Z,32.7419,124.9923,,2020-09-21,9,8254.743077,24932,0.331090289,1866045.296,1.191925039,Caretta?
220428,2020-09-21T14:44:55Z,32.6249,125.2648,,2020-09-21,9,28661.76182,55410,0.517266952,1894707.058,1.862161028,Caretta?
220428,2020-09-21T14:45:10Z,32.6249,125.2648,,2020-09-21,9,0,15,0,1894707.058,0,Caretta?
220428,2020-09-21T14:45:25Z,32.6249,125.2648,,2020-09-21,9,0,15,0,1894707.058,0,Caretta?
220428,2020-09-21T15:13:57Z,32.6331,125.2283,,2020-09-22,9,1926.511299,1636,1.177574144,1904729.821,4.239266918,Caretta?
220428,2020-09-21T15:17:13Z,32.6333,125.2291,,2020-09-22,9,78.23217725,196,0.399143761,1904808.053,1.436917541,Caretta?
