CATE,SAMP_NM,FASTQ,ASV,TYPE,CLASS_1,CLASS_2,CLASS_3,EXMN_MET,YEAR,MONTH,DATE,SEASON,SAMP_ZONE,SAMP_SAREA,SAMP_SITE,LAT,LON,TEMP,SAL,DO,DO_mg_l,PH,CHL,PE,CHL_10_LU
MIC_GAE,2107JM.PET9.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,7,29,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.691,30.35,119.8,7.96,8.21,1.79,-,4.77
MIC_GAE,2108JM.PET10.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.PET11.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.PET12.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.PET13.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.PET14.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.PET15.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.PET16.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.PET17.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.PET18.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.PET19.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2108JM.PET20.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2108JM.PET21.1E,HN00161274,HN00170405,Plastic,OPL,-,PET,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2107JM.PP1.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,23,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.246,30.24,113.2,7.71,8.16,1.41,-,4.01
MIC_GAE,2107JM.PP2.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,23,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.246,30.24,113.2,7.71,8.16,1.41,-,4.01
MIC_GAE,2107JM.PP3.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,23,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.246,30.24,113.2,7.71,8.16,1.41,-,4.01
MIC_GAE,2107JM.PP4.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,26,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.575,30.48,118,7.98,8.18,3.27,-,4.36
MIC_GAE,2107JM.PP5.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,26,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.575,30.48,118,7.98,8.18,3.27,-,4.36
MIC_GAE,2107JM.PP6.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,26,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.575,30.48,118,7.98,8.18,3.27,-,4.36
MIC_GAE,2107JM.PP7.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,29,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.691,30.35,119.8,7.96,8.21,1.79,-,4.77
MIC_GAE,2107JM.PP8.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,29,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.691,30.35,119.8,7.96,8.21,1.79,-,4.77
MIC_GAE,2107JM.PP9.1E,HN00160653,HN00170405,Plastic,OPL,-,PP,in-situ,2021,7,29,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.691,30.35,119.8,7.96,8.21,1.79,-,4.77
MIC_GAE,2108JM.PP10.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.PP11.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.PP12.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.PP13.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.PP14.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.PP15.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.PP16.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.PP17.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.PP18.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.PP19.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2108JM.PP20.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2108JM.PP21.1E,HN00161274,HN00170405,Plastic,OPL,-,PP,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2107JM.SW01.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,19,Episodic,JM,거제,장목만,34.99405556,128.6743611,25.394,30.18,119.4,8.25,8.14,3.55,-,4.03
MIC_GAE,2107JM.SW02.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,19,Episodic,JM,거제,장목만,34.99405556,128.6743611,25.394,30.18,119.4,8.25,8.14,3.55,-,4.03
MIC_GAE,2107JM.SW03.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,19,Episodic,JM,거제,장목만,34.99405556,128.6743611,25.394,30.18,119.4,8.25,8.14,3.55,-,4.03
MIC_GAE,2107JM.SW04.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,20,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.358,29.71,137.7,9.39,8.32,2.17,-,1.81
MIC_GAE,2107JM.SW05.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,20,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.358,29.71,137.7,9.39,8.32,2.17,-,1.81
MIC_GAE,2107JM.SW06.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,20,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.358,29.71,137.7,9.39,8.32,2.17,-,1.81
MIC_GAE,2107JM.SW07.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,23,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.246,30.24,113.2,7.71,8.16,1.41,-,4.01
MIC_GAE,2107JM.SW08.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,23,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.246,30.24,113.2,7.71,8.16,1.41,-,4.01
MIC_GAE,2107JM.SW09.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,23,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.246,30.24,113.2,7.71,8.16,1.41,-,4.01
MIC_GAE,2107JM.SW10.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,26,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.575,30.48,118,7.98,8.18,3.27,-,4.36
MIC_GAE,2107JM.SW11.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,26,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.575,30.48,118,7.98,8.18,3.27,-,4.36
MIC_GAE,2107JM.SW12.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,26,Episodic,JM,거제,장목만,34.99405556,128.6743611,26.575,30.48,118,7.98,8.18,3.27,-,4.36
MIC_GAE,2107JM.SW13.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,29,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.691,30.35,119.8,7.96,8.21,1.79,-,4.77
MIC_GAE,2107JM.SW14.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,29,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.691,30.35,119.8,7.96,8.21,1.79,-,4.77
MIC_GAE,2107JM.SW15.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,7,29,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.691,30.35,119.8,7.96,8.21,1.79,-,4.77
MIC_GAE,2108JM.SW16.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.SW17.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.SW18.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,1,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.374,29.4,106.8,6.94,8.21,1.2,-,1.98
MIC_GAE,2108JM.SW19.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.SW20.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.SW21.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,4,Episodic,JM,거제,장목만,34.99405556,128.6743611,30.41,29.48,128,8.18,8.27,4.09,-,3.8
MIC_GAE,2108JM.SW22.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.SW23.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.SW24.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,7,Episodic,JM,거제,장목만,34.99405556,128.6743611,29.495,29.86,102.4,6.62,8.15,8.2,-,3.17
MIC_GAE,2108JM.SW25.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2108JM.SW26.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2108JM.SW27.1E,HN00160274,HN00170405,Seawater,NPL,OTH,주변 해수,in-situ,2021,8,10,Episodic,JM,거제,장목만,34.99405556,128.6743611,27.625,29.81,100,6.67,8.15,5.28,-,5.16
MIC_GAE,2108BS.MP01.1E,HN00161274,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP02.1E,HN00161274,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP03.1E,HN00161274,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP04.1E,HN00161274,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP05.1E,HN00161274,HN00170405,Plastic,DFG,CFG,플라스틱 부이,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP06.1E,HN00161274,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP07.1E,HN00161274,HN00170405,Plastic,PAC,PCO,일회용 용기,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP08.1E,HN00161274,HN00170405,Plastic,PAC,PBS,에어캡,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.MP09.1E,HN00161274,HN00170405,Plastic,PAC,PBS,음료수 파우치,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.SW01.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.SW02.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108BS.SW03.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,부산,영도항,35.09652778,129.0431111,23.83,27.27,82.5,5.93,8.05,0.26,-,1.11
MIC_GAE,2108MJ.MP10.1E,HN00161274,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.MP11.1E,HN00161274,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.MP12.1E,HN00161274,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.MP13.1E,HN00161274,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.MP14.1E,HN00161274,HN00170405,Plastic,OPL,-,플라스틱 조각,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.MP15.1E,HN00161274,HN00170405,Plastic,PAC,PBS,포장지,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.MP16.1E,HN00161274,HN00170405,Plastic,NPL,PAP,우유팩,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.MP17.1E,HN00161274,HN00170405,Plastic,PAC,PBS,포장지,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.SW01.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.SW02.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108MJ.SW03.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,부산,명지항,35.10608333,128.93075,25.297,0.19,68.5,5.62,7.47,1.93,-,5.23
MIC_GAE,2108GJ.MP18.1E,HN00161274,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.MP19.1E,HN00163778,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.MP20.1E,HN00163778,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.MP21.1E,HN00163778,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.MP22.1E,HN00163778,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.MP23.1E,HN00163778,HN00170405,Plastic,PAC,PBS,포장지,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.SW01.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.SW02.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108GJ.SW03.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,26,Autumn,SE,거제,흥남해수욕장,34.96086111,128.7176389,25.413,0.18,69.2,5.67,7.47,1.96,-,2.41
MIC_GAE,2108YS.MP24.1E,HN00163778,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP25.1E,HN00163778,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP26.1E,HN00163778,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP27.1E,HN00163778,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP28.1E,HN00163778,HN00170405,Plastic,DFG,CFG,EPS 부이,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP29.1E,HN00163778,HN00170405,Plastic,PAC,PBS,비닐봉지,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP30.1E,HN00163778,HN00170405,Plastic,PAC,PBS,포장지,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP31.1E,HN00163778,HN00170405,Plastic,PAC,PBS,포대,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP32.1E,HN00163778,HN00170405,Plastic,DFG,CFG,로프,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.MP33.1E,HN00163778,HN00170405,Plastic,OPL,-,플라스틱 화분,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.SW01.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.SW02.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108YS.SW03.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,31,Autumn,SW,여수,묘도,34.89744444,127.7209722,29.11,25.33,151.6,10.12,8.3,22.28,1.03,6.26
MIC_GAE,2108MP.MP34.1E,HN00163778,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.MP35.1E,HN00163778,HN00170405,Plastic,PAC,PBC,페트병,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.MP36.1E,HN00163778,HN00170405,Plastic,PAC,PCO,일회용 컵,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.MP37.1E,HN00163778,HN00170405,Plastic,EPS,EPS,스티로폼 조각,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.MP38.1E,HN00163778,HN00170405,Plastic,PAC,PBS,비닐봉지,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.MP39.1E,HN00163778,HN00170405,Plastic,NPL,PAP,담배갑,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.MP40.1E,HN00163778,HN00170405,Plastic,DFG,CFG,낚싯줄,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.MP41.1E,HN00163778,HN00170405,Plastic,DFG,RFG,로프,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.SW01.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.SW02.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
MIC_GAE,2108MP.SW03.1E,HN00161274,HN00170405,Seawater,NPL,OTH,주변 해수,Field,2021,8,31,Autumn,SW,목포,고하도,34.76538889,126.3731111,26.171,21.18,68.2,4.9,7.78,1.8,0.08,4.76
